id_transaction,id_utilisateur,date_transaction,type_transaction,canal,montant,categorie
T0000392,U0010,2026-03-19,Entrée,Mobile money,134500,Paiement client
T0000393,U0010,2026-04-18,Sortie,Mobile money,30500,Fournisseur
T0000394,U0010,2026-04-28,Entrée,Virement,51500,Transfert reçu
T0000395,U0010,2026-04-06,Entrée,Mobile money,98500,Transfert reçu
T0000396,U0010,2026-04-15,Entrée,Mobile money,106000,Vente
T0000397,U0010,2026-04-13,Entrée,Mobile money,39500,Vente
T0000398,U0010,2026-04-03,Entrée,Mobile money,46000,Vente
T0000399,U0010,2026-05-04,Entrée,Mobile money,10000,Paiement client
T0000400,U0010,2026-05-06,Sortie,Mobile money,4500,Fournisseur
T0000401,U0010,2026-05-20,Entrée,Mobile money,81500,Paiement client
T0000402,U0010,2026-05-26,Sortie,Mobile money,65500,Transfert envoyé
T0000403,U0010,2026-06-02,Entrée,Mobile money,122500,Transfert reçu
T0000404,U0011,2025-07-04,Sortie,Mobile money,51000,Transport
T0000405,U0011,2025-07-02,Entrée,Virement,94000,Transfert reçu
T0000406,U0011,2025-07-03,Sortie,Mobile money,78500,Transport
T0000407,U0011,2025-07-11,Sortie,Cash,16000,Transport
T0000408,U0011,2025-07-22,Entrée,Mobile money,123000,Vente
T0000409,U0011,2025-07-01,Sortie,Mobile money,36000,Fournisseur
T0000410,U0011,2025-07-19,Sortie,Mobile money,50500,Transport
T0000411,U0011,2025-08-07,Entrée,Cash,133000,Paiement client
T0000412,U0011,2025-08-21,Sortie,Mobile money,36000,Fournisseur
T0000413,U0011,2025-08-17,Entrée,Mobile money,17500,Transfert reçu
T0000414,U0011,2025-08-24,Entrée,Mobile money,41500,Paiement client
T0000415,U0011,2025-08-11,Sortie,Mobile money,55000,Fournisseur
T0000416,U0011,2025-08-09,Sortie,Virement,55000,Retrait
T0000417,U0011,2025-10-16,Sortie,Mobile money,34000,Transfert envoyé
T0000418,U0011,2025-10-11,Sortie,Mobile money,42000,Dépense activité
T0000419,U0011,2025-10-07,Sortie,Mobile money,56500,Retrait
T0000420,U0011,2025-10-14,Entrée,Cash,117000,Dépôt
T0000421,U0011,2025-10-12,Entrée,Mobile money,142000,Transfert reçu
T0000422,U0011,2025-10-16,Sortie,Cash,56500,Transfert envoyé
T0000423,U0011,2025-11-13,Sortie,Mobile money,73500,Transport
T0000424,U0011,2025-11-18,Entrée,Virement,34000,Dépôt
T0000425,U0011,2026-01-23,Sortie,Virement,22000,Dépense activité
T0000426,U0011,2026-02-26,Sortie,Mobile money,44000,Transfert envoyé
T0000427,U0011,2026-02-13,Entrée,Cash,49500,Dépôt
T0000428,U0011,2026-02-01,Sortie,Virement,30500,Transfert envoyé
T0000429,U0011,2026-02-03,Sortie,Virement,31000,Transfert envoyé
T0000430,U0011,2026-02-13,Sortie,Cash,7500,Retrait
T0000431,U0011,2026-02-12,Sortie,Mobile money,12500,Retrait
T0000432,U0011,2026-02-14,Entrée,Mobile money,140000,Vente
T0000433,U0011,2026-02-08,Sortie,Virement,16500,Fournisseur
T0000434,U0011,2026-03-10,Entrée,Cash,9500,Paiement client
T0000435,U0011,2026-03-12,Sortie,Mobile money,33500,Fournisseur
T0000436,U0011,2026-04-03,Entrée,Mobile money,69000,Transfert reçu
T0000437,U0011,2026-04-16,Entrée,Cash,63500,Dépôt
T0000438,U0011,2026-05-16,Entrée,Cash,134000,Paiement client
T0000439,U0011,2026-05-11,Sortie,Virement,13000,Retrait
T0000440,U0011,2026-06-20,Sortie,Virement,35500,Transport
T0000441,U0012,2025-07-07,Sortie,Mobile money,8000,Fournisseur
T0000442,U0012,2025-07-09,Entrée,Cash,125500,Vente
T0000443,U0012,2025-08-25,Sortie,Mobile money,70000,Dépense activité
T0000444,U0012,2025-08-25,Sortie,Mobile money,33500,Dépense activité
T0000445,U0012,2025-08-10,Entrée,Cash,9000,Dépôt
T0000446,U0012,2025-08-19,Sortie,Mobile money,50000,Fournisseur
T0000447,U0012,2025-08-01,Sortie,Cash,21000,Transport
T0000448,U0012,2025-08-21,Entrée,Mobile money,121000,Transfert reçu
T0000449,U0012,2025-08-02,Sortie,Mobile money,44000,Dépense activité
T0000450,U0012,2025-09-13,Sortie,Mobile money,80000,Transfert envoyé
T0000451,U0012,2025-10-16,Entrée,Virement,42500,Paiement client
T0000452,U0012,2025-10-15,Entrée,Mobile money,78000,Vente
T0000453,U0012,2025-11-06,Sortie,Mobile money,28500,Retrait
T0000454,U0012,2025-11-14,Entrée,Virement,30000,Dépôt
T0000455,U0012,2025-11-06,Entrée,Cash,5500,Vente
T0000456,U0012,2025-11-24,Sortie,Mobile money,80000,Fournisseur
T0000457,U0012,2025-11-26,Entrée,Mobile money,105500,Dépôt
T0000458,U0012,2025-12-16,Entrée,Cash,118500,Paiement client
T0000459,U0012,2025-12-10,Entrée,Mobile money,55000,Paiement client
T0000460,U0012,2025-12-01,Sortie,Mobile money,45000,Dépense activité
T0000461,U0012,2025-12-28,Entrée,Mobile money,111000,Transfert reçu
T0000462,U0012,2025-12-16,Entrée,Mobile money,11500,Dépôt
T0000463,U0012,2026-01-20,Entrée,Mobile money,91000,Paiement client
T0000464,U0012,2026-01-10,Sortie,Mobile money,18000,Fournisseur
T0000465,U0012,2026-01-26,Sortie,Mobile money,48000,Fournisseur
T0000466,U0012,2026-02-27,Sortie,Mobile money,14500,Dépense activité
T0000467,U0012,2026-02-28,Sortie,Mobile money,16500,Retrait
T0000468,U0012,2026-02-25,Entrée,Mobile money,117500,Dépôt
T0000469,U0012,2026-02-21,Entrée,Mobile money,42500,Vente
T0000470,U0012,2026-02-15,Entrée,Mobile money,55000,Vente
T0000471,U0012,2026-04-13,Entrée,Mobile money,112000,Dépôt
T0000472,U0012,2026-04-12,Sortie,Mobile money,42000,Transport
T0000473,U0012,2026-04-15,Entrée,Mobile money,108000,Paiement client
T0000474,U0012,2026-04-23,Sortie,Virement,59000,Transfert envoyé
T0000475,U0012,2026-04-10,Entrée,Mobile money,53500,Transfert reçu
T0000476,U0012,2026-04-17,Entrée,Mobile money,35000,Transfert reçu
T0000477,U0012,2026-05-27,Entrée,Cash,65500,Dépôt
T0000478,U0012,2026-05-24,Sortie,Mobile money,15500,Transfert envoyé
T0000479,U0012,2026-06-15,Entrée,Mobile money,96500,Paiement client
T0000480,U0012,2026-06-03,Entrée,Mobile money,23500,Transfert reçu
T0000481,U0012,2026-06-15,Entrée,Virement,58500,Transfert reçu
T0000482,U0013,2025-07-12,Entrée,Cash,148500,Paiement client
T0000483,U0013,2025-07-04,Sortie,Cash,15500,Fournisseur
T0000484,U0013,2025-07-12,Entrée,Mobile money,33000,Paiement client
T0000485,U0013,2025-08-26,Entrée,Mobile money,90500,Transfert reçu
T0000486,U0013,2025-08-17,Entrée,Mobile money,38500,Paiement client
T0000487,U0013,2025-09-18,Entrée,Mobile money,91000,Transfert reçu
T0000488,U0013,2025-09-21,Entrée,Mobile money,74500,Transfert reçu
T0000489,U0013,2025-10-14,Sortie,Cash,24500,Fournisseur
T0000490,U0013,2025-10-03,Entrée,Mobile money,69500,Transfert reçu
T0000491,U0013,2025-10-05,Entrée,Cash,77000,Paiement client
T0000492,U0013,2025-10-14,Entrée,Mobile money,82500,Paiement client
T0000493,U0013,2025-10-01,Sortie,Cash,25000,Transport
T0000494,U0013,2025-11-07,Entrée,Mobile money,15500,Vente
T0000495,U0013,2025-12-18,Sortie,Mobile money,56500,Transfert envoyé
T0000496,U0013,2025-12-21,Entrée,Cash,78000,Transfert reçu
T0000497,U0013,2025-12-20,Sortie,Cash,37000,Fournisseur
T0000498,U0013,2025-12-19,Entrée,Mobile money,58000,Dépôt
T0000499,U0013,2025-12-19,Sortie,Mobile money,71000,Retrait
T0000500,U0013,2025-12-24,Entrée,Cash,38500,Vente
T0000501,U0013,2026-01-18,Entrée,Virement,110500,Paiement client
T0000502,U0013,2026-01-03,Sortie,Mobile money,71500,Fournisseur
T0000503,U0013,2026-01-01,Sortie,Mobile money,71500,Dépense activité
T0000504,U0013,2026-01-12,Sortie,Mobile money,17000,Fournisseur
T0000505,U0013,2026-01-13,Sortie,Mobile money,48000,Transfert envoyé
T0000506,U0013,2026-01-15,Entrée,Mobile money,34500,Vente
T0000507,U0013,2026-02-07,Entrée,Mobile money,146500,Paiement client
T0000508,U0013,2026-02-06,Sortie,Mobile money,75000,Transfert envoyé
T0000509,U0013,2026-02-09,Entrée,Cash,35500,Vente
T0000510,U0013,2026-02-07,Sortie,Mobile money,37000,Transfert envoyé
T0000511,U0013,2026-02-22,Sortie,Cash,34000,Transfert envoyé
T0000512,U0013,2026-02-28,Sortie,Mobile money,8000,Fournisseur
T0000513,U0013,2026-02-04,Sortie,Mobile money,37000,Fournisseur
T0000514,U0013,2026-02-25,Sortie,Mobile money,69000,Transport
T0000515,U0013,2026-03-03,Sortie,Mobile money,32000,Transfert envoyé
T0000516,U0013,2026-03-19,Sortie,Mobile money,59500,Dépense activité
T0000517,U0013,2026-03-11,Entrée,Virement,101000,Vente
T0000518,U0013,2026-03-26,Sortie,Mobile money,9000,Retrait
T0000519,U0013,2026-04-21,Entrée,Mobile money,91000,Vente
T0000520,U0013,2026-04-11,Sortie,Mobile money,69000,Fournisseur
T0000521,U0013,2026-04-23,Sortie,Cash,79000,Dépense activité
T0000522,U0013,2026-04-21,Entrée,Mobile money,35000,Paiement client
T0000523,U0013,2026-04-06,Entrée,Mobile money,118500,Transfert reçu
T0000524,U0013,2026-05-28,Entrée,Mobile money,89000,Transfert reçu
T0000525,U0013,2026-05-14,Sortie,Virement,40500,Transfert envoyé
T0000526,U0013,2026-06-21,Sortie,Cash,26500,Fournisseur
T0000527,U0013,2026-06-07,Sortie,Mobile money,5000,Dépense activité
T0000528,U0014,2025-07-07,Sortie,Mobile money,45500,Dépense activité
T0000529,U0014,2025-07-17,Entrée,Mobile money,47000,Dépôt
T0000530,U0014,2025-07-04,Sortie,Virement,9500,Fournisseur
T0000531,U0014,2025-07-18,Entrée,Virement,52000,Paiement client
T0000532,U0014,2025-07-02,Entrée,Mobile money,66000,Transfert reçu
T0000533,U0014,2025-07-26,Sortie,Mobile money,39500,Transfert envoyé
T0000534,U0014,2025-07-28,Entrée,Mobile money,35000,Dépôt
T0000535,U0014,2025-07-24,Entrée,Mobile money,57000,Transfert reçu
T0000536,U0014,2025-08-28,Entrée,Cash,120500,Paiement client
T0000537,U0014,2025-08-19,Entrée,Cash,101000,Transfert reçu
T0000538,U0014,2025-08-03,Entrée,Mobile money,146500,Dépôt
T0000539,U0014,2025-08-12,Entrée,Cash,138000,Transfert reçu
T0000540,U0014,2025-08-15,Entrée,Cash,113500,Dépôt
T0000541,U0014,2025-08-09,Entrée,Mobile money,85000,Transfert reçu
T0000542,U0014,2025-08-21,Entrée,Cash,71500,Paiement client
T0000543,U0014,2025-09-28,Sortie,Mobile money,20500,Transfert envoyé
T0000544,U0014,2025-09-08,Entrée,Cash,126500,Paiement client
T0000545,U0014,2025-09-11,Entrée,Mobile money,123000,Transfert reçu
T0000546,U0014,2025-09-25,Sortie,Mobile money,57000,Retrait
T0000547,U0014,2025-09-28,Sortie,Mobile money,60000,Fournisseur
T0000548,U0014,2025-09-10,Sortie,Mobile money,18000,Transfert envoyé
T0000549,U0014,2025-09-08,Sortie,Cash,45500,Transport
T0000550,U0014,2025-09-10,Entrée,Mobile money,143000,Transfert reçu
T0000551,U0014,2025-10-13,Sortie,Cash,10000,Retrait
T0000552,U0014,2025-10-02,Entrée,Mobile money,121000,Vente
T0000553,U0014,2025-10-13,Entrée,Cash,109500,Dépôt
T0000554,U0014,2025-10-24,Entrée,Cash,127500,Transfert reçu
T0000555,U0014,2025-10-28,Entrée,Virement,36000,Paiement client
T0000556,U0014,2025-10-20,Entrée,Mobile money,43500,Transfert reçu
T0000557,U0014,2025-10-23,Sortie,Mobile money,67000,Retrait
T0000558,U0014,2025-11-16,Sortie,Mobile money,75500,Transport
T0000559,U0014,2025-12-14,Sortie,Mobile money,65500,Retrait
T0000560,U0014,2025-12-25,Sortie,Mobile money,11000,Transport
T0000561,U0014,2025-12-15,Entrée,Mobile money,109500,Dépôt
T0000562,U0014,2025-12-01,Entrée,Cash,123000,Vente
T0000563,U0014,2025-12-11,Entrée,Mobile money,102000,Transfert reçu
T0000564,U0014,2025-12-01,Sortie,Mobile money,6000,Fournisseur
T0000565,U0014,2025-12-22,Entrée,Mobile money,88000,Paiement client
T0000566,U0014,2026-01-27,Entrée,Mobile money,46500,Paiement client
T0000567,U0014,2026-02-12,Entrée,Mobile money,67500,Paiement client
T0000568,U0014,2026-02-01,Sortie,Cash,56500,Dépense activité
T0000569,U0014,2026-06-23,Entrée,Mobile money,28500,Transfert reçu
T0000570,U0014,2026-06-04,Entrée,Virement,68000,Paiement client
T0000571,U0014,2026-06-11,Sortie,Virement,18500,Fournisseur
T0000572,U0015,2025-07-07,Entrée,Mobile money,100500,Paiement client
T0000573,U0015,2025-07-24,Sortie,Mobile money,59000,Transfert envoyé
T0000574,U0015,2025-07-17,Sortie,Cash,6000,Transport
T0000575,U0015,2025-08-17,Sortie,Mobile money,51000,Retrait
T0000576,U0015,2025-08-28,Entrée,Mobile money,19000,Vente
T0000577,U0015,2025-09-18,Sortie,Mobile money,79000,Transport
T0000578,U0015,2025-09-15,Entrée,Mobile money,101500,Dépôt
T0000579,U0015,2025-09-11,Entrée,Mobile money,21000,Transfert reçu
T0000580,U0015,2025-09-01,Entrée,Mobile money,51500,Paiement client
T0000581,U0015,2025-09-13,Entrée,Mobile money,131000,Dépôt
T0000582,U0015,2025-10-17,Entrée,Mobile money,93500,Dépôt
T0000583,U0015,2025-10-21,Sortie,Mobile money,8500,Transport
T0000584,U0015,2025-11-06,Sortie,Cash,56500,Retrait
T0000585,U0015,2025-11-18,Sortie,Mobile money,66500,Transport
T0000586,U0015,2025-11-25,Sortie,Mobile money,55000,Transport
T0000587,U0015,2025-11-21,Sortie,Mobile money,15500,Dépense activité
T0000588,U0015,2025-11-24,Sortie,Mobile money,36500,Retrait
T0000589,U0015,2025-11-06,Entrée,Mobile money,3500,Dépôt
T0000590,U0015,2026-01-19,Entrée,Mobile money,10000,Dépôt
T0000591,U0015,2026-01-02,Entrée,Mobile money,4500,Vente
T0000592,U0015,2026-02-21,Entrée,Virement,6500,Dépôt
T0000593,U0015,2026-02-08,Entrée,Cash,118500,Dépôt
T0000594,U0015,2026-02-12,Sortie,Mobile money,11500,Transfert envoyé
T0000595,U0015,2026-02-24,Entrée,Virement,28500,Transfert reçu
T0000596,U0015,2026-02-19,Entrée,Mobile money,138500,Paiement client
T0000597,U0015,2026-02-16,Sortie,Mobile money,18000,Dépense activité
T0000598,U0015,2026-02-06,Sortie,Mobile money,62000,Transfert envoyé
T0000599,U0015,2026-03-11,Entrée,Mobile money,44000,Vente
T0000600,U0015,2026-03-22,Sortie,Mobile money,35000,Retrait
T0000601,U0015,2026-04-13,Sortie,Mobile money,42000,Retrait
T0000602,U0015,2026-04-18,Sortie,Cash,78500,Dépense activité
T0000603,U0015,2026-04-25,Entrée,Mobile money,86000,Transfert reçu
T0000604,U0015,2026-04-22,Entrée,Mobile money,138000,Paiement client
T0000605,U0015,2026-04-18,Sortie,Cash,2000,Fournisseur
T0000606,U0015,2026-04-16,Sortie,Mobile money,29500,Transport
T0000607,U0015,2026-04-24,Sortie,Cash,20000,Transport
T0000608,U0015,2026-05-11,Sortie,Mobile money,18000,Dépense activité
T0000609,U0015,2026-05-15,Sortie,Mobile money,41000,Dépense activité
T0000610,U0015,2026-05-10,Sortie,Mobile money,64000,Fournisseur
T0000611,U0016,2025-07-08,Sortie,Mobile money,54000,Retrait
T0000612,U0016,2025-07-23,Entrée,Mobile money,81500,Transfert reçu
T0000613,U0016,2025-08-01,Entrée,Mobile money,98500,Transfert reçu
T0000614,U0016,2025-08-08,Entrée,Cash,135500,Transfert reçu
T0000615,U0016,2025-09-09,Sortie,Mobile money,74500,Dépense activité
T0000616,U0016,2025-09-10,Sortie,Cash,67500,Dépense activité
T0000617,U0016,2025-09-08,Entrée,Mobile money,2000,Transfert reçu
T0000618,U0016,2025-10-17,Entrée,Virement,143000,Dépôt
T0000619,U0016,2025-11-15,Entrée,Mobile money,107000,Paiement client
T0000620,U0016,2025-12-11,Entrée,Cash,97000,Vente
T0000621,U0016,2025-12-01,Sortie,Cash,37000,Retrait
T0000622,U0016,2025-12-04,Entrée,Virement,101500,Paiement client
T0000623,U0016,2025-12-19,Sortie,Cash,41000,Transfert envoyé
T0000624,U0016,2025-12-23,Sortie,Mobile money,46500,Transfert envoyé
T0000625,U0016,2025-12-02,Sortie,Mobile money,14000,Transport
T0000626,U0016,2025-12-12,Entrée,Virement,49500,Transfert reçu
T0000627,U0016,2026-02-06,Sortie,Mobile money,61000,Fournisseur
T0000628,U0016,2026-02-10,Entrée,Mobile money,133500,Transfert reçu
T0000629,U0016,2026-04-20,Sortie,Virement,6500,Transfert envoyé
T0000630,U0016,2026-04-03,Entrée,Cash,48000,Paiement client
T0000631,U0016,2026-04-14,Entrée,Cash,15500,Dépôt
T0000632,U0016,2026-04-22,Entrée,Cash,90500,Vente
T0000633,U0016,2026-04-10,Entrée,Mobile money,78000,Vente
T0000634,U0016,2026-04-07,Entrée,Mobile money,105000,Vente
T0000635,U0016,2026-04-15,Sortie,Virement,5500,Transfert envoyé
T0000636,U0016,2026-04-01,Sortie,Mobile money,47500,Dépense activité
T0000637,U0016,2026-05-04,Entrée,Cash,109500,Paiement client
T0000638,U0016,2026-06-12,Entrée,Mobile money,3500,Transfert reçu
T0000639,U0017,2025-07-16,Sortie,Virement,27000,Retrait
T0000640,U0017,2025-08-24,Sortie,Mobile money,67000,Fournisseur
T0000641,U0017,2025-11-17,Entrée,Virement,109000,Transfert reçu
T0000642,U0017,2025-11-11,Entrée,Mobile money,60000,Paiement client
T0000643,U0017,2025-11-10,Entrée,Cash,15500,Transfert reçu
T0000644,U0017,2025-11-08,Entrée,Mobile money,111500,Dépôt
T0000645,U0017,2025-11-02,Entrée,Cash,2000,Vente
T0000646,U0017,2025-11-09,Sortie,Mobile money,63000,Transport
T0000647,U0017,2025-12-20,Sortie,Mobile money,70500,Transfert envoyé
T0000648,U0017,2026-01-07,Sortie,Cash,26000,Transfert envoyé
T0000649,U0017,2026-01-20,Sortie,Virement,72500,Dépense activité
T0000650,U0017,2026-02-14,Sortie,Virement,64500,Dépense activité
T0000651,U0017,2026-02-20,Entrée,Virement,46000,Vente
T0000652,U0017,2026-03-05,Entrée,Cash,75000,Paiement client
T0000653,U0017,2026-03-18,Entrée,Mobile money,57000,Paiement client
T0000654,U0017,2026-03-03,Entrée,Mobile money,87000,Dépôt
T0000655,U0017,2026-03-14,Sortie,Virement,18500,Transport
T0000656,U0017,2026-03-27,Sortie,Mobile money,2500,Dépense activité
T0000657,U0017,2026-03-09,Entrée,Mobile money,48500,Dépôt
T0000658,U0017,2026-04-15,Entrée,Mobile money,43000,Transfert reçu
T0000659,U0017,2026-05-08,Entrée,Cash,36500,Vente
T0000660,U0017,2026-05-26,Sortie,Mobile money,3000,Transfert envoyé
T0000661,U0018,2025-07-17,Sortie,Mobile money,57000,Retrait
T0000662,U0018,2025-07-22,Entrée,Cash,41500,Transfert reçu
T0000663,U0018,2025-08-28,Sortie,Mobile money,1500,Dépense activité
T0000664,U0018,2025-10-02,Entrée,Mobile money,31000,Paiement client
T0000665,U0018,2025-10-15,Sortie,Mobile money,39500,Retrait
T0000666,U0018,2025-10-07,Entrée,Mobile money,65500,Transfert reçu
T0000667,U0018,2025-10-23,Sortie,Cash,16500,Retrait
T0000668,U0018,2025-10-12,Sortie,Mobile money,56500,Dépense activité
T0000669,U0018,2025-10-27,Entrée,Cash,127000,Vente
T0000670,U0018,2025-10-05,Sortie,Cash,49000,Retrait
T0000671,U0018,2025-10-25,Entrée,Cash,41000,Transfert reçu
T0000672,U0018,2025-11-16,Entrée,Mobile money,125000,Vente
T0000673,U0018,2025-11-02,Entrée,Mobile money,45000,Transfert reçu
T0000674,U0018,2025-11-04,Sortie,Mobile money,36500,Retrait
T0000675,U0018,2025-12-05,Entrée,Mobile money,95500,Transfert reçu
T0000676,U0018,2025-12-04,Sortie,Cash,67000,Fournisseur
T0000677,U0018,2025-12-16,Entrée,Mobile money,102000,Vente
T0000678,U0018,2025-12-05,Sortie,Mobile money,22000,Transport
T0000679,U0018,2025-12-07,Sortie,Cash,31500,Dépense activité
T0000680,U0018,2026-01-02,Sortie,Mobile money,57500,Transport
T0000681,U0018,2026-03-03,Entrée,Mobile money,100000,Dépôt
T0000682,U0018,2026-03-20,Sortie,Mobile money,6500,Transport
T0000683,U0018,2026-03-01,Sortie,Cash,74500,Retrait
T0000684,U0018,2026-03-19,Entrée,Cash,43500,Transfert reçu
T0000685,U0018,2026-04-19,Sortie,Cash,43000,Retrait
T0000686,U0018,2026-04-26,Entrée,Mobile money,18500,Transfert reçu
T0000687,U0018,2026-04-02,Entrée,Mobile money,58000,Transfert reçu
T0000688,U0018,2026-05-26,Sortie,Mobile money,74500,Dépense activité
T0000689,U0018,2026-05-11,Sortie,Cash,20000,Transfert envoyé
T0000690,U0018,2026-05-05,Sortie,Mobile money,3000,Transport
T0000691,U0018,2026-05-04,Sortie,Virement,42500,Fournisseur
T0000692,U0018,2026-06-07,Entrée,Virement,11500,Vente
T0000693,U0018,2026-06-20,Sortie,Cash,23000,Transfert envoyé
T0000694,U0019,2025-07-24,Entrée,Virement,132000,Vente
T0000695,U0019,2025-07-17,Sortie,Virement,59000,Dépense activité
T0000696,U0019,2025-07-07,Sortie,Cash,56000,Transport
T0000697,U0019,2025-07-07,Entrée,Mobile money,32000,Transfert reçu
T0000698,U0019,2025-07-14,Sortie,Virement,62000,Transport
T0000699,U0019,2025-07-12,Sortie,Mobile money,2000,Fournisseur
T0000700,U0019,2025-07-10,Sortie,Mobile money,35500,Transport
T0000701,U0019,2025-08-11,Sortie,Mobile money,42500,Transfert envoyé
